StartPoint,EndPoint,Distance,net_length
113,111,19.99999999908,0.0
113,112,9.99999999858,0.0
113,114,10.000000002,0.0
113,115,20.000000001830003,0.0
113,116,30.00000000213,0.0
113,117,40.000000002060005,0.0
113,118,50.000000001470006,0.0
113,119,60.00000000130001,0.0
113,120,70.0000000019,0.0
114,100,140.00000000104004,0.0
114,101,129.99999999954002,0.0
114,102,119.99999999971001,0.0
114,103,110.00000000061002,0.0
114,104,99.99999999971001,0.0
114,105,90.00000000072001,0.0
114,106,79.99999999992,0.0
114,107,69.99999999852001,0.0
114,108,60.000000000460005,0.0
114,109,50.000000000360004,0.0
114,110,39.99999999976001,0.0
114,111,30.000000001080004,0.0
114,112,20.000000000580002,0.0
114,113,10.000000002,0.0
114,115,9.99999999983,0.0
114,116,20.00000000013,0.0
114,117,30.000000000060002,0.0
114,118,39.999999999470006,0.0
114,119,49.99999999930001,0.0
114,120,59.99999999990001,0.0
115,100,150.00000000087005,0.0
115,101,139.99999999937003,0.0
115,102,129.99999999954002,0.0
115,103,120.00000000044001,0.0
115,104,109.99999999954001,0.0
115,105,100.00000000055,0.0
115,106,89.99999999975,0.0
115,107,79.99999999835,0.0
115,108,70.00000000029,0.0
115,109,60.00000000019,0.0
115,110,49.99999999959,0.0
115,111,40.000000000910006,0.0
115,112,30.000000000410004,0.0
115,113,20.000000001830003,0.0
115,114,9.99999999983,0.0
115,116,10.0000000003,0.0
115,117,20.000000000230003,0.0
115,118,29.999999999640004,0.0
115,119,39.999999999470006,0.0
115,120,50.00000000007,0.0
116,100,160.00000000117004,0.0
116,101,149.99999999967002,0.0
116,102,139.99999999984,0.0
116,103,130.00000000074002,0.0
116,104,119.99999999984001,0.0
116,105,110.00000000085001,0.0
116,106,100.00000000005001,0.0
116,107,89.99999999865001,0.0
116,108,80.00000000059,0.0
116,109,70.00000000049,0.0
116,110,59.99999999989001,0.0
116,111,50.000000001210005,0.0
116,112,40.00000000071,0.0
116,113,30.00000000213,0.0
116,114,20.00000000013,0.0
116,115,10.0000000003,0.0
116,117,9.99999999993,0.0
116,118,19.99999999934,0.0
116,119,29.99999999917,0.0
116,120,39.99999999977,0.0
117,100,170.00000000110003,0.0
117,101,159.99999999960002,0.0
117,102,149.99999999977,0.0
117,103,140.00000000067,0.0
117,104,129.99999999977,0.0
117,105,120.00000000078,0.0
117,106,109.99999999998,0.0
117,107,99.99999999858001,0.0
117,108,90.00000000052,0.0
117,109,80.00000000042,0.0
117,110,69.99999999982,0.0
117,111,60.00000000114001,0.0
117,112,50.00000000064001,0.0
117,113,40.000000002060005,0.0
117,114,30.000000000060005,0.0
117,115,20.000000000230003,0.0
117,116,9.99999999993,0.0
117,118,9.99999999941,0.0
117,119,19.999999999240003,0.0
117,120,29.999999999840004,0.0
118,100,180.00000000051003,0.0
118,101,169.99999999901002,0.0
118,102,159.99999999918,0.0
118,103,150.00000000008,0.0
118,104,139.99999999918,0.0
118,105,130.00000000019,0.0
118,106,119.99999999939,0.0
118,107,109.99999999799,0.0
118,108,99.99999999993,0.0
118,109,89.99999999983,0.0
118,110,79.99999999923,0.0
118,111,70.00000000055,0.0
118,112,60.00000000005001,0.0
118,113,50.000000001470006,0.0
118,114,39.999999999470006,0.0
118,115,29.999999999640004,0.0
118,116,19.99999999934,0.0
118,117,9.99999999941,0.0
118,119,9.99999999983,0.0
118,120,20.00000000043,0.0
119,100,190.00000000034004,0.0
119,101,179.99999999884002,0.0
119,102,169.99999999901002,0.0
119,103,159.99999999991002,0.0
119,104,149.99999999901002,0.0
119,105,140.00000000002,0.0
119,106,129.99999999922,0.0
119,107,119.99999999782,0.0
119,108,109.99999999975999,0.0
119,109,99.99999999965999,0.0
119,110,89.99999999906,0.0
119,111,80.00000000038,0.0
119,112,69.99999999988,0.0
119,113,60.00000000130001,0.0
119,114,49.99999999930001,0.0
119,115,39.999999999470006,0.0
119,116,29.999999999170004,0.0
119,117,19.999999999240003,0.0
119,118,9.99999999983,0.0
119,120,10.0000000006,0.0
